File Name,digit,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
0_v10.wav,0,-20.031366,-15.770022,-6.161263,17.04601,2.345128,5.4464884,-4.555693,8.028129,-2.1381428,-0.9882192,11.432261,-1.1453731,0.44119495
0_v10.wav,0,-25.068485,-20.604082,-0.19274165,12.18975,10.199801,2.2134824,-3.0817142,7.418693,-2.3574157,5.386275,6.603754,2.36536,-0.99151176
0_v10.wav,0,-21.771908,-28.719963,5.6390195,5.279923,14.394817,1.6009178,0.2191472,11.128483,2.2024934,9.464192,-0.06676703,4.868608,-1.1314424
0_v10.wav,0,-14.695112,-31.843222,10.156059,2.236192,17.130005,-0.5783897,-0.21111694,13.797397,-3.6720634,4.6321025,-1.7103238,2.4981124,1.3515785
0_v10.wav,0,-7.150879,-29.171825,8.70569,6.4507194,15.264259,0.0338822,-3.9348664,9.395873,-8.291551,4.448779,-3.1150165,1.4063803,0.5762795
0_v10.wav,0,-23.201221,-30.398497,7.653482,6.1869683,14.141056,-7.3607187,1.2574483,4.5359015,0.40763497,2.1459076,-1.9276073,-3.02692,-2.985318
0_v10.wav,0,-29.61525,-34.3687,6.4083786,8.441188,25.112606,-11.169294,1.0842305,-4.282181,-0.16144978,-1.9085002,5.7658906,-3.3783076,-1.3659614
0_v10.wav,0,-13.856926,-31.237679,0.49717292,14.404899,24.8704,-9.658016,1.1767244,-8.380012,-2.8985834,-3.5167413,1.2194852,-1.1746081,-1.8597385
0_v10.wav,0,-15.257472,-28.696886,-2.3403325,26.769817,16.601618,-2.680601,4.3261647,-6.476113,-4.928374,-7.164124,-4.5663257,-1.1673853,1.2720107
0_v10.wav,0,-13.126793,-20.282335,-8.325277,24.93887,10.612646,4.0084944,4.3126144,-7.5986094,-5.111933,-5.9248133,-5.562756,3.978281,3.781246
0_v10.wav,0,-36.77645,42.10139,-28.52249,19.625414,10.2950325,14.071478,-1.8872598,-3.927522,-1.4261825,0.26881778,-6.807763,4.845668,4.618794
0_v10.wav,0,-66.453705,98.390816,-41.68424,20.396997,5.732308,18.375881,-5.269469,-2.3867998,5.4616756,7.2200747,-3.645203,1.8043735,-2.281479
0_v10.wav,0,-84.10242,104.90711,-21.362831,28.537218,-0.27403247,2.9626143,-3.0714047,1.763087,8.142699,4.231709,1.5675186,-3.859587,-0.09713803
0_v10.wav,0,-84.84391,71.650696,17.170431,28.735876,-12.209808,-17.52159,3.815452,3.2637756,-1.9806505,-2.979006,3.4917226,-3.7053583,9.321035
0_v10.wav,0,-101.18006,37.195564,60.145233,20.468916,-16.059736,-16.180931,4.6451592,6.9171205,1.7883699,-2.9415166,-1.1455228,8.038281,1.0831465
0_v10.wav,0,-122.13112,34.888123,70.8451,10.131361,-13.667463,-3.343928,0.6873847,1.9374129,0.091831565,0.11202798,-1.9048725,1.2482845,-7.024704
0_v10.wav,0,-132.09863,13.836858,62.337116,-9.45658,-4.3125596,18.185097,1.4576486,-6.098338,-7.9772205,3.4544854,-1.408674,-3.7979352,-1.2072382
0_v10.wav,0,-117.949844,-15.1045065,46.90793,-20.91293,4.8758397,25.694113,0.8309882,-8.41338,0.7187634,1.4148005,1.9034795,-2.0737767,3.7350965
0_v10.wav,0,-68.28394,-33.313644,28.62551,-14.032888,8.867199,15.213011,-8.323964,-6.079107,9.942792,0.28902745,0.6654949,0.7808337,0.6637179
0_v10.wav,0,-31.000546,-32.792698,16.081522,1.4088467,5.9180427,-2.4448507,-16.704378,-0.7828741,11.6566925,-1.1679888,-2.2221968,-0.42390916,-0.6134492
0_v10.wav,0,-22.370684,-25.579275,6.243457,5.2146134,2.3356888,-8.323145,-17.059639,-5.1102486,4.8119683,-2.8440542,-3.11836,-1.082998,-0.08867947
0_v10.wav,0,-16.286097,-17.834997,1.1619546,4.152367,-0.45799118,-2.5859587,-12.500006,-1.8657746,2.8111048,-5.865913,-3.8171873,-2.7601035,1.8818489
0_v10.wav,0,-16.476662,-16.809727,-3.282428,3.2147253,-3.5582047,-1.6959983,-3.852305,-2.2937622,0.5105283,-4.6916595,-1.6674469,-5.69995,-0.059601333
0_v10.wav,0,-13.991422,-20.176973,-9.724517,4.402734,-5.989631,0.27772915,1.1525911,-1.8383127,-0.18283994,0.16448301,-2.6474283,-4.7481728,-2.1288512
0_v10.wav,0,-11.034951,-17.604458,-7.8224273,7.552426,-6.2946744,-1.4693547,0.7325149,-1.0626523,1.3054725,1.2272295,-1.7350192,-6.020397,-2.3418472
0_v10.wav,0,-9.925773,-16.886673,-12.3383875,4.702134,-7.481146,2.2205489,1.1932094,1.4250319,0.44313243,1.1387333,-3.0774293,-1.9232132,-4.5054016
0_v10.wav,0,-6.2835,-16.610601,-15.082249,-1.4426734,-7.286769,1.4294018,1.1658813,0.7100483,3.8742146,-0.6829683,-1.3222901,3.8283885,-3.9125645
0_v10.wav,0,-6.6914773,-16.39396,-9.273945,-5.180079,-2.380387,-5.10877,0.3380582,-1.9686345,4.516985,-2.695069,3.8088262,4.843949,-1.8805252
0_v10.wav,0,-8.913938,-13.887959,-5.77241,-3.9254904,-1.7189251,-8.837388,0.18964142,-5.3731265,3.7383633,-1.802942,4.3505545,3.5456824,-2.8643806
0_v10.wav,0,-10.454393,-15.538712,-7.8744116,-4.7031603,-6.229745,-2.3991587,0.8321426,-3.9978313,1.2463155,-3.3342347,2.6582813,7.1712313,0.7652547
0_v10.wav,0,-7.490962,-12.963464,-6.6856604,-9.361095,-3.9416692,0.8774286,0.52224445,-3.4860945,0.10232932,-1.403604,-1.7627608,7.8627405,1.2464079
0_v10.wav,0,-4.194746,-13.117599,-11.310612,-8.750855,-7.824221,0.62282,1.711502,-8.240796,-0.44521233,2.2630439,-2.3582785,3.4148664,0.42772162
0_v10.wav,0,-11.236382,-21.133575,-17.86435,-1.4520149,-7.809449,8.969239,2.0604734,-0.5705206,-1.7805434,0.021141829,0.2822824,1.5885129,1.9621934
0_v10.wav,0,-9.099548,-19.121927,-18.410746,4.513426,-12.808434,7.534964,0.9753796,0.71689326,-2.2509077,-3.4999452,1.973716,2.1187491,-1.0689006
0_v10.wav,0,-0.4388113,-10.380183,-17.71828,3.1532288,-14.645256,-3.0951645,3.041143,2.7533221,-3.1251,0.2045907,-5.522055,-1.8637327,-3.3198557
0_v10.wav,0,-2.740777,-9.226416,-11.770252,-1.4117947,-8.758794,-3.7704997,2.5625153,2.0809062,0.8296474,0.46181715,-0.45571783,-2.858057,0.44470108
0_v10.wav,0,-7.8469014,-11.472843,-7.4662313,-7.549362,-4.1379414,-2.4602556,3.7800713,1.9215162,3.7066028,1.0335152,1.6470166,-2.9736636,2.8505423
0_v10.wav,0,-8.584922,-12.459539,-2.6183968,-16.85468,-1.3558911,-3.2897413,7.726004,7.664214,2.8899891,-0.7489076,-4.050757,-1.6383283,3.9692452
0_v10.wav,0,-10.32051,-18.967922,-5.7832804,-13.901489,-2.0615933,3.8481886,8.8270855,11.008684,2.6352131,-2.1310458,-6.0155654,0.59575313,-0.04557242
0_v10.wav,0,-14.09922,-23.400871,-9.4895115,-8.254377,-1.3065085,5.3329816,7.5766296,9.145466,2.2168026,-0.5249813,-3.384466,-1.1368084,0.01567175
0_v10.wav,0,-12.551522,-23.894966,-8.076857,-5.2686725,-1.9412279,0.94040495,3.8017647,4.8221107,3.580687,-3.0795603,1.6308068,2.534942,0.5097102
0_v10.wav,0,-14.969371,-13.783539,-6.6883397,-12.378474,-0.49625567,2.7462006,4.232183,6.2807026,2.514589,-3.6704366,1.0125332,-1.5734019,1.3106345
0_v10.wav,0,-13.85418,-13.4616995,-8.20815,-9.580467,2.393672,5.8321123,2.1573815,6.4519258,-2.152217,-2.5417292,2.4261746,-3.4777427,1.8742255
0_v10.wav,0,-9.376516,-20.523842,-6.367796,-8.110362,-2.2622259,0.7017574,4.058081,2.9769464,-1.4003247,-2.4915287,0.98720515,-1.2871405,2.1603777
0_v10.wav,0,-0.65880656,-13.866349,-4.76128,-8.652065,-5.6882377,-0.41898197,2.24045,-1.0936327,4.646449,-1.689994,0.35831624,-0.11782553,3.6546333
0_v2.wav,0,417.4391,102.21489,16.650217,21.239014,11.3979845,-1.6233451,5.0411,2.0920408,-4.197955,-2.9212513,1.0940268,1.4813688,-0.1997874
0_v2.wav,0,417.43918,102.21484,16.650215,21.239002,11.397983,-1.6233442,5.041104,2.092025,-4.1979427,-2.92123,1.0940187,1.481385,-0.1997787
0_v2.wav,0,333.56082,62.511356,3.1422844,10.517813,-19.76293,10.274808,0.7039961,-4.151346,1.8684732,-6.411024,-2.9954414,-3.3992455,0.4298303
0_v2.wav,0,216.80544,25.378712,-7.361491,-15.171337,-21.978048,4.641884,-3.8331692,-3.9287565,4.9675694,9.708844,1.5218655,-1.3092377,-1.901982
0_v2.wav,0,154.89178,9.282589,-11.384273,-24.978079,-18.682148,5.735292,-6.7546973,-2.164727,5.4682097,16.15299,-0.93053967,3.9427629,1.1648529
0_v2.wav,0,116.852356,1.9918627,-8.858044,-28.60766,-19.204327,5.1676297,-6.3708577,-1.3552986,0.00403131,14.124514,-1.1063466,2.9925666,-2.1943188
0_v2.wav,0,92.67137,-8.640816,-8.676991,-27.270504,-22.065704,1.6583341,-7.0793,-2.3474355,2.7200775,2.5307395,-2.387195,-4.1702156,-1.2710953
0_v2.wav,0,71.72977,-14.703205,-7.2847695,-27.139818,-16.920666,-0.33176422,-4.5748262,-1.4067347,1.718534,-5.916437,-4.383801,-6.440528,1.1492169
0_v2.wav,0,57.4586,-12.663041,-2.7105947,-26.478167,-7.8882723,-0.6822144,-1.163988,3.61765,-2.8320782,-7.3217363,-0.48870423,-2.2066998,-2.465286
0_v2.wav,0,45.935757,-15.4065895,1.7193098,-23.913618,-4.9058304,-4.1595874,-5.8004274,2.4710999,4.424796,-6.0861473,1.2442997,-1.1742004,2.6163661
0_v2.wav,0,39.39366,-15.399177,2.304258,-26.40809,-1.1284976,-5.846435,1.06249,4.8712177,4.3334026,-5.2677226,3.5278769,2.0631776,0.1340821
0_v2.wav,0,30.188267,-18.2476,-2.3099096,-21.019896,-1.1056179,-7.638617,3.086006,3.1695817,0.79560935,-4.3282604,3.5975518,1.454097,-2.5401106
0_v2.wav,0,19.77312,-21.247414,-8.627577,-15.396987,-6.609565,-7.4672575,4.944779,-1.5382102,-8.364002,-4.7406473,1.6853412,-1.9981884,-2.0651367
0_v2.wav,0,10.120871,-20.263065,-9.133413,-17.055883,-9.3112755,-5.435919,8.558898,3.1319234,-12.524434,-5.6128325,2.1821506,1.8151792,-1.0423534
0_v2.wav,0,8.792449,-22.611372,-5.1566668,-7.763754,-5.2040668,-1.6840123,4.782279,4.203923,-11.546182,1.1088318,3.295962,7.8283253,3.844473
0_v2.wav,0,11.221994,-21.208248,-11.412632,-6.376025,-2.176817,-2.396934,1.156794,5.321969,-8.273796,-1.284056,1.9922682,7.444211,5.8969164
0_v2.wav,0,-8.90529,-24.90126,-22.600014,7.3333383,-5.808502,15.232557,-0.9849482,2.4532597,-7.107632,-2.9293835,-1.2806287,8.4136305,4.958449
0_v2.wav,0,-45.357563,-37.53865,-40.63453,33.211464,-27.719948,23.22105,-5.658497,-9.176951,-6.2767806,-2.7785933,-1.568126,2.0294564,0.49529958
0_v2.wav,0,-67.19724,-14.019338,-38.11784,30.705236,-31.976969,15.010819,-2.3364015,-6.407323,1.3224343,-5.172991,1.4951813,0.7950455,-3.1550827
0_v2.wav,0,-83.76461,18.338005,-37.46419,21.919888,-21.121815,-5.072134,4.531251,-1.2958524,6.74987,-4.766423,-0.18595278,-0.5586231,-5.9375763
0_v2.wav,0,-117.75981,41.634205,-26.66681,12.50238,-9.557384,-18.193949,14.225509,7.363924,12.325397,3.1076076,2.6391501,-2.009846,-2.4944203
0_v2.wav,0,-125.45526,47.359116,-9.710391,1.3000814,-0.92395896,-8.373622,19.12809,7.4616256,10.680031,3.1017125,9.319984,0.62406296,-2.3133802
0_v2.wav,0,-111.7475,39.854088,-0.067820735,-5.3540087,-3.6926296,16.456646,16.045052,-1.9453565,15.078233,-3.936764,3.392839,1.6201437,5.1997294
0_v2.wav,0,-68.59931,14.269073,1.000285,-1.4853171,-10.648279,18.424501,17.062756,-0.21319859,4.3991036,-0.5441653,3.7603543,-1.6469172,6.699012
0_v2.wav,0,-66.113625,25.83145,-29.246765,-9.852585,25.659079,8.358035,22.041838,-13.855779,-9.776848,6.3854165,-1.9269646,-3.186965,2.221081
0_v2.wav,0,-111.05272,67.06475,-34.316166,-16.817535,44.395382,12.041734,6.7040167,-12.536536,-4.2099676,2.452616,-3.596048,-0.9246157,-0.41803902
0_v2.wav,0,-149.89551,75.80874,-22.503185,-16.466614,29.825733,22.91091,-13.057923,2.2001905,-2.2148333,-2.1390405,-2.5426,-2.8102226,-4.3282185
0_v2.wav,0,-166.81512,74.28371,-4.118406,-8.541097,3.1018379,18.434355,-10.760876,18.259195,-3.9690192,0.81196,1.7695006,0.3674854,-2.1269958
0_v2.wav,0,-177.58757,77.72275,-5.577849,8.444789,-8.254394,0.9674843,-12.127611,17.313457,-4.2927976,0.68303037,-2.784207,-1.0534953,2.5270598
0_v2.wav,0,-185.35669,72.81884,6.6573906,8.062731,-11.196574,-13.184551,-19.736288,2.873432,-1.5687106,1.5599867,1.9050965,-2.5988102,4.5133195
0_v2.wav,0,-166.12793,63.586533,22.551203,-0.25257716,-5.5817075,-11.214315,-19.032982,-8.921346,-2.0146658,-1.0758379,2.0800724,-0.9303257,2.3044937
0_v2.wav,0,-160.59868,60.989216,33.921524,-5.026778,-4.4459457,-17.265373,-7.6581516,-17.849401,0.84350276,-0.40771332,2.0741796,3.941866,1.1417089
0_v2.wav,0,-167.52846,42.67123,35.63883,-2.4030263,-17.71928,-16.308683,9.096866,-9.959266,-4.875916,0.10174221,-2.6572692,3.919071,-2.4697857
0_v2.wav,0,-152.2225,20.258215,37.4893,1.139713,-23.048971,-7.02118,13.787948,-3.2221189,-3.7722204,-1.8236078,-8.32337,1.5923362,-1.8184315
0_v2.wav,0,-104.33661,-3.822903,44.03817,1.7273631,-11.757688,9.310714,11.1897,2.5140238,-5.6209817,0.4773146,-7.463748,0.026843095,-3.7245085
0_v2.wav,0,-59.01197,-27.909407,48.08336,4.422263,-1.1537085,20.900818,7.802336,7.317555,-1.7830111,5.2481213,-4.982081,-0.7044802,-2.2853136
0_v2.wav,0,-26.054949,-45.008896,44.342827,7.2214317,4.5869665,23.023075,1.0159072,3.0630627,6.562511,3.3202214,-0.079838604,-0.1687685,-0.25928837
0_v2.wav,0,-8.679943,-40.097767,37.496773,6.261802,6.712173,22.97559,-5.338609,-4.8283463,7.953545,-2.1460922,4.221466,-1.3657701,0.56955576
0_v2.wav,0,-2.754618,-32.310505,26.916716,-2.8108473,7.2129135,13.874784,-0.7443176,-3.455465,2.0807312,-1.4196067,7.9590263,-3.0041335,0.35178542
0_v2.wav,0,-0.46066597,-27.761213,13.594951,-4.9129186,4.5144415,3.7867274,2.6116352,0.96839386,-4.285745,-1.714592,8.205471,-4.1306586,-1.6964202
0_v2.wav,0,3.9533947,-24.056335,6.621583,-4.8867216,-0.061111934,-1.4615712,4.430037,-1.1173564,-10.703418,-4.7234545,6.791126,-4.7023,-2.1530428
0_v2.wav,0,3.7529237,-27.523504,1.7491624,3.5760393,0.7570658,-5.963785,-2.1439936,-5.670214,-6.8485665,0.31405598,3.1593056,-5.911246,3.15126
0_v2.wav,0,4.4053855,-28.40215,0.49281433,9.715611,2.6799188,-5.665919,-5.535539,0.76999056,-3.7940621,3.2904534,1.6505883,-3.1212792,1.807884
0_v2.wav,0,7.056752,-25.884447,2.3216815,9.0209055,3.7522728,-4.590143,-1.2986345,7.163882,-4.953182,5.129191,0.18785818,-1.3414761,2.2300136
0_v2.wav,0,8.187101,-25.553148,-2.1436598,11.898023,1.7011591,-7.379554,-0.18049037,0.9675796,-1.9847502,4.208709,-0.3130459,-1.9440428,3.183011
0_v2.wav,0,2.1468396,-26.427666,-3.7511683,12.327079,0.70340544,-5.052546,-3.024432,-3.2592213,-3.333845,1.1499683,0.34402728,-0.76796496,-1.0152351
0_v2.wav,0,0.007359626,-28.59617,-0.90663683,9.388843,1.5239965,-5.7690563,-1.2463871,-3.7704744,-1.1456696,3.136051,2.8483279,1.8898379,-1.9916157
0_v2.wav,0,2.7002177,-28.774876,-1.6171265,7.227,4.5342126,-10.04527,2.179018,-0.35428968,0.9455278,7.0478563,1.2634118,0.44431326,0.7552559
0_v2.wav,0,1.5971518,-26.530924,-1.8405985,9.051146,2.6838765,-7.5519557,0.1340143,4.699086,-3.824308,4.7394266,-1.5604231,-3.5446718,0.46558005
0_v2.wav,0,4.661383,-28.576624,-4.34065,13.220287,0.8318474,-4.762927,-2.9213972,3.6894646,-1.1133043,0.81824094,-2.0714939,-4.4698577,-2.0557406
0_v2.wav,0,9.79932,-28.067118,-5.5354967,13.488732,3.138378,-6.445873,0.6318964,5.5789533,1.0652027,0.74209446,-2.9796445,-1.7510865,-0.8537901
0_v2.wav,0,16.138285,-23.905771,-1.4219272,9.229117,9.258068,-4.7358627,8.6774235,5.257829,-4.9396305,5.972045,-0.45715773,-1.7094076,-1.4285424
0_v2.wav,0,15.913263,-21.970688,-3.8074389,-2.6062346,8.98054,-6.8222103,7.465647,-0.43360627,1.2203052,-0.76012427,-2.675528,-1.3806514,1.2689952
0_v2.wav,0,15.021278,-19.166931,-8.114788,-3.84272,10.037725,-10.013145,0.33954385,-1.39107,6.0406013,-3.7213929,-4.657875,-3.264532,3.3207357
0_v2.wav,0,13.597489,-18.45905,-8.157348,-1.701356,10.5199375,-10.669194,0.012019652,-1.3742442,4.034658,-3.1176918,-2.865487,0.102200605,0.17812751
0_v2.wav,0,16.535446,-18.346655,-8.377101,-3.0745304,12.875971,-7.525849,4.667051,1.8072028,7.6145396,-1.977699,-4.233556,3.8706508,-1.120554
0_v2.wav,0,14.119744,-21.923992,-5.5345902,-0.5525122,9.390825,-4.092898,2.0429611,2.320538,7.0344167,-1.4537712,-3.618305,2.914358,-1.6443326
0_v2.wav,0,9.139864,-25.10043,-5.729032,-1.3664272,6.240939,-4.343363,0.5566431,-0.4414168,2.5449514,0.032970704,-2.9224565,-0.70539445,-2.2535381
0_v2.wav,0,10.116853,-20.425865,0.19143726,-0.71230626,12.398966,-3.5901668,-1.8779887,2.0764623,1.4158317,0.4282865,-1.6394737,3.4658558,-2.0636485
0_v2.wav,0,13.834468,-14.895857,3.2947965,-0.8493109,16.437416,1.3462961,-6.3337035,0.74558383,4.4372787,-3.8128355,-2.4960442,5.5537896,-1.226703
0_v2.wav,0,15.521187,-15.769507,2.5856,-5.6737347,11.2491455,-3.101723,-2.605779,1.1327814,6.823926,-6.6673017,-2.6526074,5.020458,1.2863636
0_v2.wav,0,15.693355,-17.91168,0.04280757,-2.0343716,7.1254764,-4.6529107,-4.53789,3.6453805,0.632662,-6.826891,-3.9536543,0.08107658,2.1320753
0_v2.wav,0,16.001902,-20.843758,1.7933161,2.538743,7.707657,2.3212805,-11.7022,-2.870555,2.782005,-5.0049677,-2.1674607,-1.3827735,0.8174697
0_v2.wav,0,13.251777,-20.725433,3.9735162,6.965357,13.408606,1.4959697,-12.956261,-7.8258595,7.921415,-0.84963703,2.3137302,3.9601238,-1.8936014
0_v2.wav,0,11.20021,-17.836395,2.0696125,12.964564,14.726415,-1.2730044,-7.3443522,-2.690207,-2.6103454,3.4635487,4.4789524,3.8539338,-5.5524774
0_v2.wav,0,9.255437,-18.299482,-1.4262469,13.474752,14.82469,-5.563383,-10.283996,-2.7830634,-0.3192443,3.438407,2.4616253,0.4507567,-2.7573974
0_v2.wav,0,9.687744,-18.192501,-0.37855268,9.346131,12.181699,-4.1526327,-6.3319297,1.9819523,3.3145049,2.6223757,-0.28117415,0.32823336,0.60999775
0_v2.wav,0,25.811876,-10.156476,-0.31154656,18.122705,3.1378965,-6.8233166,2.582371,-0.055384386,7.152066,5.1726184,-4.32848,-3.979802,7.49358
0_v3.wav,0,365.403,29.93987,-14.710877,20.47714,23.742786,-11.822202,-7.2467537,-3.2125323,-3.3982255,0.49195436,-0.69229144,-2.08385,-0.71609205
0_v3.wav,0,363.05438,28.210732,-12.990921,18.771658,23.441637,-11.082783,-5.977724,-3.3758173,-3.0236769,0.58178174,-0.27108887,-1.5569596,-0.6106215
0_v3.wav,0,329.62042,4.5802913,7.418244,8.691054,17.27329,-3.2692645,2.3554106,-0.53506064,-1.0667349,-3.3677328,2.4530838,0.7343889,1.3728533
0_v3.wav,0,265.8691,-6.078166,7.3152003,-7.032345,3.199948,1.6749167,3.0471938,2.5691366,8.149504,-3.110725,2.4260144,0.4307027,-1.4282814
0_v3.wav,0,218.43158,0.9092945,4.6870956,-15.759771,-8.072557,-3.2107844,5.2113733,3.6938894,10.453083,4.2376804,2.1514487,-2.353361,-1.9133073
0_v3.wav,0,184.71408,3.7188165,2.9284375,-22.241144,-9.206734,-1.1211888,-0.67751974,0.14003766,11.797563,4.7763095,1.5659431,-0.7995882,-0.5552992
0_v3.wav,0,160.93611,5.1413665,0.5986619,-20.386852,-13.05994,3.6883557,0.9335339,0.72270596,11.005073,1.9458497,-3.13571,3.735184,-1.533729
0_v3.wav,0,145.27388,6.8238196,2.3346434,-16.937956,-12.261761,2.2456343,-0.73220587,-2.2459517,3.8738477,0.4297219,-4.82512,2.4369078,0.017822228
0_v3.wav,0,130.5649,8.638216,3.433289,-14.712309,-11.853774,1.769696,-3.744291,-1.0210524,-4.9902296,-1.4978858,-2.4823828,0.90350074,0.63545424
0_v3.wav,0,114.2911,7.4270105,5.527945,-16.20491,-7.507654,5.059081,-1.5495399,-2.827522,-7.6265073,-3.4870458,0.8961532,-0.9580035,-1.4207256
0_v3.wav,0,98.70958,5.2321234,3.098563,-15.805014,-8.236784,4.8819795,-1.4983547,-7.4050856,-3.5199962,-3.2477496,-0.67174333,-0.4386315,-1.3217796
0_v3.wav,0,90.14981,6.70286,-0.22653006,-18.73399,-10.11904,7.0632153,2.6056068,-0.4737133,-4.9655356,-5.1498747,-1.6629522,-0.17828082,-2.3390424
0_v3.wav,0,78.54115,7.2929993,2.706266,-16.996952,-8.336924,3.6212776,6.8966975,3.6247334,-9.739317,-2.7564085,-1.9795226,0.39144292,-1.9230475
0_v3.wav,0,74.00792,9.897229,4.4394364,-10.1675415,-9.778527,-2.9056945,11.508199,1.1062799,-10.715482,5.983944,-3.060582,-0.11533654,0.55416185
0_v3.wav,0,70.851524,11.373517,-2.7826734,-2.5678778,-11.570666,-1.64414,9.043025,-2.2129538,-5.498499,7.2707286,-1.9178224,-2.2615132,3.312286
0_v3.wav,0,64.37111,8.302934,-6.5563397,5.2372518,-8.820226,3.0346637,0.29073516,1.5962245,-2.2391028,-1.058387,-0.35675818,-2.2518978,4.216251
0_v3.wav,0,58.10373,4.0124774,-5.0425262,5.663161,-9.527942,4.4525175,-0.6855985,8.60927,-2.7681928,-1.5535581,3.2332222,1.5509497,4.7106047
0_v3.wav,0,58.841137,5.3181896,-4.7286434,4.3081,-5.658818,3.4100938,-2.7151778,7.074176,-1.2369554,3.1144867,7.4704237,3.7719176,2.6686206
0_v3.wav,0,44.502926,3.5308962,7.358234,17.548386,-5.148861,3.084831,-7.9107213,7.969201,-2.0598335,2.1846964,8.411048,3.5082412,2.366979
